文物编号,ALR_Na2O,ALR_K2O,ALR_CaO,ALR_MgO,ALR_Al2O3,ALR_Fe2O3,ALR_CuO,ALR_PbO,ALR_BaO,ALR_P2O5,ALR_SrO,ALR_SnO2,ALR_SO2,CLR_SiO2,CLR_Na2O,CLR_K2O,CLR_CaO,CLR_MgO,CLR_Al2O3,CLR_Fe2O3,CLR_CuO,CLR_PbO,CLR_BaO,CLR_P2O5,CLR_SrO,CLR_SnO2,CLR_SO2
11,-4.430519135498357,-5.07487615188887,-2.2586123661464272,-3.8567187125709776,-2.5246872100104536,-5.979332426116022,-1.9188894155696028,-0.27987300790761444,-0.8325221778615933,-1.275648640606068,-4.508480676968069,-5.677051554243088,-5.229026831716128,3.131874164793091,-1.2986449707052656,-1.943001987095779,0.8732617986466636,-0.7248445477778866,0.6071869547826371,-2.8474582613229313,1.212984749223488,2.8520011568854766,2.2993519869314976,1.8562255241870227,-1.3766065121749775,-2.5451773894499974,-2.0971526669230376
12,-5.462665871351741,-4.536424808624418,-4.874879206449622,-5.994544904315564,-4.167938703757341,-5.784249495479203,-4.045599851565097,-7.446797233227252,-5.078254172441409,-6.4434951243634675,-8.458398144905733,-6.709198290096473,-6.261173567569513,5.375972812439059,-0.08669305891268163,0.8395480038146415,0.5010936059894374,-0.6185720918765047,1.2080341086817183,-0.4082766830401439,1.3303729608739625,-2.0708244207881927,0.29771863999765025,-1.067522311924408,-3.0824253324666726,-1.3332254776574135,-0.8852007551304533
13,-3.026885296237316,-1.5495811521611005,-1.9143838954085395,-5.525876685907056,-2.259630143523649,-3.0199166269212228,-2.523781718565236,-6.978129014818744,-4.609585954032901,-3.8386900205985772,-7.9897299264972235,-6.240530071687965,-5.792505349161004,3.947801846822895,0.9209165505855789,2.3982206946617945,2.0334179514143558,-1.5780748390841604,1.688171703299246,0.9278852199016723,1.4240201282576594,-3.030327167995848,-0.6617841072100054,0.10911182622431777,-4.041928079674328,-2.292728224865069,-1.844703502338109
14,-2.916810732010551,-1.6267145187864822,-2.0269004268165003,-4.550201885467144,-1.9122273929907179,-4.827833622065424,-4.889709025783511,-3.652260292261186,-4.6665654744693015,-5.967267905253789,-8.046709446933624,-6.297509592124365,-5.849484869597405,4.087871084611429,1.1710603526008778,2.461156565824947,2.060970657794929,-0.4623308008557155,2.1756436916207114,-0.739962537453995,-0.8018379411720825,0.4356107923502432,-0.5786943898578727,-1.8793968206423597,-3.9588383623221954,-2.2096385075129366,-1.7616137849859763
16,-3.435215328680038,-1.5016256640127656,-2.064518164373816,-4.83107914081608,-2.3558344019398163,-5.044653241114139,-4.109494024935601,-6.384427586599136,-4.7090317063732385,-7.529559890902139,-7.396028498277617,-6.339975824028302,-5.891951101501342,4.399528183825288,0.9643128551452498,2.8979025198125226,2.3350100194514725,-0.43155095699079166,2.0436937818854717,-0.6451250572888506,0.29003415888968737,-1.9848994027738485,-0.3095035225479508,-3.130031707076851,-2.9965003144523283,-1.9404476402030146,-1.4924229176760544
18,-5.2915444822606075,-2.132418661798181,-6.629048679211066,-3.949986014982109,-3.2601121597671328,-6.840357772878273,-7.275675844136119,-7.275675844136119,-4.907132783350276,-4.067769050638492,-7.034513787319231,-3.516592131348934,-6.09005217847838,4.87649138502178,-0.4150530972388277,2.744072723223599,-1.7525572941892864,0.9265053700396714,1.6163792252546474,-1.9638663878564933,-2.399184459114339,-2.399184459114339,-0.030641398328495963,0.808722334383288,-2.158022402297451,1.3598992536728458,-1.2135607934565995
19,-4.3054155323020415,-6.289546894177552,-2.31412237739891,-3.916757542510258,-2.1165592046363386,-3.1039458581942236,-2.133508762950112,0.36788048273365065,-1.712028239519971,-1.2109697858120174,-5.049856007249537,-5.551947951046773,-5.103923228519813,3.0314786358274217,-1.2739368964746196,-3.258068258350131,0.7173562584285113,-0.8852789066828366,0.9149194311910831,-0.07246722236680217,0.8979698728773098,3.399359118561072,1.3194503963074504,1.820508850015404,-2.0183773714221154,-2.5204693152193514,-2.0724445926923916
20,-4.536891345234797,-3.9630909223074178,-5.874395542185256,-5.06877037819862,-1.924985004685489,-3.208490962533809,-2.0561600668572773,-1.3905862132014315,-0.461474792898215,-1.8714007585513828,-7.532623618788788,-5.7834237639795285,-5.335399041452568,3.500549457919613,-1.036341887315184,-0.462541464387805,-2.373846084265643,-1.5682209202790072,1.5755644532341238,0.29205849538580403,1.4443893910623358,2.1099632447181813,3.039074665021398,1.62914869936823,-4.0320741608691755,-2.282874306059916,-1.8348495835329557
21,-5.255931650051599,-7.24006301192711,-2.7899530101491177,-4.140790059432279,-2.516705831480939,-3.476750963030404,-3.1517974957813917,-4.339640918177444,-3.661607375427547,-4.244330738373119,-8.251663923605589,-6.502464068796331,-6.054439346269371,4.401867028035874,-0.8540646220157244,-2.8381959838912354,1.6119140178867568,0.26107696860359575,1.8851611965549353,0.9251160650054705,1.2500695322544828,0.062226109858430585,0.7402596526083276,0.15753628966275546,-3.8497968955697153,-2.1005970407604564,-1.6525723182334962
22,-5.441876438519404,-4.82669079942917,-4.018768104276797,-4.971872809273668,-3.272822738149881,-5.575407831143926,-5.123422707400869,-7.426007800394915,-5.057464739609072,-6.086233454909918,-8.437608712073395,-6.688408857264136,-6.240384134737176,5.226212080513023,-0.21566435800638034,0.39952128108385304,1.2074439762362263,0.2543392712393551,1.9533893423631425,-0.34919575063090313,0.10278937311215418,-2.1997957198818914,0.16874734090395144,-0.8600213743968939,-3.2113966315603713,-1.4621967767511124,-1.0141720542241521
23,-1.9156963704588166,-6.885509670034817,-4.678234756845097,-4.3275778852319275,-3.6344307046719817,-6.450191598776971,-2.889814188882556,-1.15305139540195,-1.5119161827155718,-7.337494793777874,-5.093750200806762,-6.147910726904038,-5.699886004377078,4.123247462777531,2.207551092318715,-2.7622622072572858,-0.5549872940675651,-0.20433042245439564,0.48881675810554964,-2.3269441359994403,1.2334332738949754,2.9701960673755816,2.6113312800619597,-3.214247331000343,-0.9705027380292308,-2.0246632641265068,-1.5766385415995465
24,-4.380149874661021,-6.364281236536533,-4.2188817270648995,-4.912028907624845,-3.000125126554726,-5.928963165278687,-1.3285099691687343,-0.09174734201980767,-0.19695534890808405,-5.429971999159699,-3.5581698222581077,-5.626682293405754,-5.178657570878793,3.586794598822835,-0.7933552758381863,-2.7774866377136975,-0.6320871282420643,-1.3252343088020095,0.586669472268109,-2.342168566455852,2.2582846296541006,3.4950472568030273,3.389839249914751,-1.843177400336864,0.02862477656472733,-2.039887694582918,-1.591862972055958
25,-3.0869016606922846,-6.824571278975653,-4.386184644822546,-5.372318950063964,-3.282295299053592,-3.4858942542948315,-3.810820499918983,-0.46154317543518775,-2.029532330558224,-5.584880392047637,-5.533587097660087,-6.086972335844874,-5.638947613317914,3.9703178237632697,0.8834161630709854,-2.8542534552123833,-0.4158668210592756,-1.402001126300695,0.6880225247096777,0.4844235694684384,0.15949732384428641,3.5087746483280817,1.940785493205046,-1.6145625682843678,-1.5632692738968172,-2.116654512081604,-1.6686297895546436
26,-3.9014674914886296,-5.88559885336414,-2.620533646026565,-4.433346524452452,-3.341851703553207,-5.450280782106295,-0.6271569597323281,0.400229936141357,0.48834128362730717,-1.8441437550624125,-3.7836844558322458,-5.147999910233361,-2.3122322863720486,2.7471232248896444,-1.154344266598985,-3.138475628474496,0.12658957886307928,-1.6862232995628081,-0.5947284786635624,-2.7031575572166506,2.1199662651573163,3.1473531610310013,3.2354645085169516,0.9029794698272319,-1.0365612309426016,-2.400876685343717,0.43489093851759586
27,-5.445874930905651,-7.4300062927811625,-4.591459602749584,-5.145770338455313,-3.609301445887804,-6.1390221114655965,-4.097801782605958,-7.4300062927811625,-5.06146323199532,-5.551235446563478,-8.441607204459642,-6.6924073496503835,-6.244382627123423,5.420024189816034,-0.025850741089617192,-2.0099821029651284,0.8285645870664502,0.27425385136072084,1.8107227439282303,-0.7189979216495626,1.3222224072100754,-2.0099821029651284,0.3585609578207146,-0.13121125674744358,-3.0215830146436082,-1.2723831598343491,-0.8243584373073889
28,-5.136974216139274,-5.567757132231728,-3.9280138703022986,-4.220683484265119,-2.673120975549106,-5.112281603548903,-5.32934610878673,-1.3792685710954848,-2.8244387922920597,-4.181462771111837,-6.34094702046521,-5.69035945432406,-5.935481912357045,4.1657239937477755,-0.9712502223914984,-1.4020331384839526,0.23771012344547673,-0.05495949051734337,1.4926030181986696,-0.946557609801127,-1.1636221150389543,2.7864554226522906,1.3412852014557153,-0.015738777364061995,-2.1752230267174344,-1.524635460576285,-1.76975791860927
29,-4.231266938089181,-5.351858133476067,-3.0559620286328175,-3.7491092091927625,-1.4848324939786561,-4.3586063604657825,-4.448990421934052,-1.6374733889537683,-3.4398495360964345,-5.039483448433914,-5.534179690270021,-6.310708479769017,-5.862683757242057,3.8932145633238955,-0.3380523747652862,-1.4586435701521712,0.8372525346910777,0.14410535413113248,2.408382069345239,-0.4653917971418877,-0.5557758586101569,2.255741174370127,0.4533650272274607,-1.1462688851100187,-1.6409651269461258,-2.4174939164451223,-1.9694691939181619
30,-4.4896190328279895,-3.2297385965637573,-2.0997101116622687,-3.867699361556412,-2.161122558049443,-2.685437043601377,-6.4737503947035,0.07681032484367158,-1.2392445409004174,-3.2297385965637573,-4.452805059705273,-4.440828868658557,-5.288126729045761,3.1129293263567743,-1.376689706471215,-0.1168092702069831,1.0132192146945056,-0.7547700351996375,0.9518067683073316,0.42749228275539725,-3.360821068346726,3.189739651200446,1.8736847854563567,-0.1168092702069831,-1.3398757333484987,-1.3278995423017828,-2.175197402688987
31,-5.104580906938784,-7.0887122688142945,-3.7182865458188927,-4.30482399132058,-3.053667448873486,-2.6644101509921745,-5.009270727134458,-1.3819040732415566,-2.9586496239901146,-3.7058640258203357,-5.392262979390565,-6.3511133256835155,-5.903088603156555,4.045473905083951,-1.0591070018548325,-3.0432383637303437,0.327187359265058,-0.25935008623662903,0.9918064562104653,1.3810637540917763,-0.9637968220505078,2.6635698318423944,1.0868242810938362,0.33960987926361524,-1.3467890743066135,-2.3056394205995643,-1.8576146980726043
32,-5.1606345113724625,-5.804991527762976,-5.020872568997303,-5.692513544336285,-3.3856821604607887,-4.244343779498307,-6.451618692688029,-1.2606840871785854,-2.6591985596332512,-6.016300621430182,-8.156366784926453,-6.407166930117194,-5.959142207590234,4.729965426856575,-0.4306690845158873,-1.0750261009064006,-0.29090714214072855,-0.9625481174797104,1.3442832663957864,0.48562164735826774,-1.721653265831453,3.46928133967799,2.0707668672233237,-1.2863351945736075,-3.4264013580698784,-1.6772015032606191,-1.229176780733659
33,-5.240555829689489,-6.221385082701215,-4.7705522004437535,-4.324265097815334,-3.4698497696592665,-6.789369120307155,-5.0792876820933675,-1.541726044722385,-3.05731749432801,-6.364485926341889,-8.23628810324348,-6.487088248434222,-6.0390635259072605,4.830088151834773,-0.41046767785471583,-1.391296930866442,0.059535951391019686,0.5058230540194392,1.3602383821755069,-1.9592809684723813,-0.24919953025859362,3.2883621071123885,1.7727706575067637,-1.5343977745071153,-3.406199951408707,-1.6570000965994476,-1.2089753740724876
34,-4.493679809954728,-4.963683439200464,-3.825850437379073,-5.025558842918551,-3.0949629288362805,-4.332411662358606,-3.16527942725374,0.2631379256425029,-1.2748039850865274,-4.656198739452503,-5.091516810710349,-5.74021222869946,-5.2921875061725,3.6209434208843057,-0.8727363890704225,-1.3427400183161582,-0.20490701649476703,-1.4046154220342455,0.5259804920480252,-0.7114682414743003,0.45566399363056553,3.8840813465268087,2.3461394357977783,-1.0352553185681974,-1.470573389826043,-2.1192688078151543,-1.6712440852881942
35,-5.104580906938784,-7.0887122688142945,-5.155874201326334,-5.636459939902607,-3.823647061476719,-5.960247016996504,-6.020871638812938,-1.0949775731717735,-2.4513389423315686,-5.055790742769352,-8.100313180492774,-6.3511133256835155,-5.903088603156555,4.839072528705265,-0.265508378233518,-2.249639740109029,-0.3168016726210687,-0.7973874111973411,1.0154254672285463,-1.1211744882912382,-1.181799110107673,3.744094955533492,2.387733586373697,-0.21671821406408612,-3.261240651787509,-1.51204079697825,-1.0640160744512897
36,-2.8805640595131448,-5.644184111770166,-4.6723235287412,-5.1262410202353115,-3.2080676261515975,-4.8175055385856975,-4.0637337362093175,0.05026926759751707,-1.2957511943844338,-6.337331292330111,-5.192198988027108,-5.84089440601622,-5.39286968348926,3.8872425655611464,1.0066785060480017,-1.756941546209019,-0.7850809631800534,-1.2389984546741648,0.6791749394095492,-0.9302629730245513,-0.1764911706481711,3.9375118331586636,2.591491371176713,-2.4500887267689646,-1.304956422465962,-1.9536518404550736,-1.5056271179281133
37,-5.012633296758929,-5.566018534943716,-4.212876381140725,-5.544512329722751,-3.0957106845768676,-6.561446587376595,-2.9944024861239895,-1.2491102996492267,-1.7603226958044906,-3.7179061291645286,-5.267525546387719,-6.25916571550366,-2.7988794174714986,3.8600364360446213,-1.1525968607143076,-1.7059820988990941,-0.3528399450961039,-1.6844758936781306,0.7643257514677535,-2.701410151331973,0.8656339499206318,2.6109261363953946,2.0997137402401305,0.14213030688009262,-1.4074891103430975,-2.3991292794590393,1.0611570185731225
38,-3.17230059721916,-6.394806190137939,-3.8800465772002575,-4.942553861226251,-2.550478197481145,-4.73225845238989,-3.809094841227973,0.4037428038477619,-1.2130226398458541,-4.228353271468474,-4.3859822156720565,-5.65720724700716,-5.2091825244802,3.555110272250614,0.3828096750314543,-2.839695917887325,-0.3249363049496435,-1.387443588975637,1.0046320747694695,-1.1771481801392765,-0.25398456897735916,3.958853076098376,2.34208763240476,-0.6732429992178594,-0.8308719434214425,-2.1020969747565457,-1.6540722522295856
39,-4.183956720911787,-6.168088082787299,-3.1633059737133897,-4.715835753875611,-3.960813169597578,-5.732770011529453,-3.3954993605475177,0.8436995575187708,-1.290811036132898,-3.1192459839193596,-3.7619623108524127,-5.43048913965652,-4.98246441712956,3.5043958859381865,-0.679560834973601,-2.663692196849112,0.34108991222479684,-1.2114398679374243,-0.45641728365939127,-2.2283741255912664,0.1088965253906692,4.348095443456957,2.213584849805289,0.38514990201882726,-0.25756642491422616,-1.9260932537183328,-1.4780685311913728
40,-3.7322980744814576,-5.716429436356968,-2.190068911740807,-4.26417710744528,-3.614515038825074,-4.476738549428953,-5.716429436356968,1.435483408421855,-0.9153934684671652,-2.2450277960215645,-3.201669823419287,-4.978830493226189,-4.530805770699229,3.153350035574792,-0.5789480389066654,-2.5630794007821764,0.9632811238339851,-1.1108270718704885,-0.46116500325028176,-1.3233885138541612,-2.5630794007821764,4.588833443996647,2.2379565671076267,0.9083222395532276,-0.04831978784449487,-1.8254804576513972,-1.377455735124437
41,-3.8318969609488613,-3.736586781144536,-1.31420048833787,-1.9113046198778378,-1.7126339250823537,-2.3333906092220427,-4.576337435896357,0.8713069653105956,-0.6373138286497051,-0.9060508148590367,-3.670628813352739,-5.078429379693593,-4.630404657166633,2.3905622392086405,-1.4413347217402206,-1.3460245419358958,1.0763617508707706,0.47925761933080274,0.6779283141262868,0.057171629986597944,-2.1857751966877164,3.261869204519236,1.7532484105589354,1.4845114243496038,-1.2800665741440984,-2.6878671404849523,-2.2398424179579925
42,-2.195374257871757,-5.3238876426595665,-4.173315615060746,-3.8198102458832928,-2.4126245257320256,-6.402697304031497,-2.9461950771787153,-0.8930708438162531,-1.5696887224249878,-6.463321925847931,-4.9874154060383535,-6.100416432158563,-5.652391709631603,3.781443550595378,1.5860692927236208,-1.5424440920641886,-0.3918720644653679,-0.03836669528791454,1.3688190248633523,-2.6212537534361187,0.8352484734166625,2.888372706779125,2.21175482817039,-2.6818783752525537,-1.2059718554429757,-2.3189728815631847,-1.8709481590362247
43,-3.752734147744764,-5.736865509620275,-1.0751431541272625,-2.91982502480966,-1.7961667042154628,-2.764122754290983,-1.6038831546927605,1.1205529552002682,-1.1734647365084787,-0.284657237243064,-3.425230581106312,-4.999266566489496,-4.5512418439625355,2.354432032829342,-1.3983021149154222,-3.382433476790933,1.2792888787020795,-0.5653929919803183,0.5582653286138791,-0.40969072146164104,0.7505488781365813,3.47498498802961,1.180967296320863,2.069774795586278,-1.0707985482769697,-2.644834533660154,-2.196809811133194
44,-2.9881875436533134,-5.716040372051703,-3.3457966305838425,-5.554772224455581,-1.5657881778913065,-4.36796722375201,-4.950572529912131,-1.4957976429542281,-2.4541050577230554,-7.459009677110326,-5.453676107584212,-6.26942561023649,-5.82140088770953,4.103038548972695,1.1148510053193816,-1.613001823079008,0.7572419183888525,-1.4517336754828858,2.5372503710813885,-0.26492867477931525,-0.8475339809394368,2.607240906018467,1.6489334912496396,-3.355971128137631,-1.3506375586115171,-2.1663870612637948,-1.7183623387368345
45,-3.137127402638728,-6.322728438622057,-4.289806912577114,-4.416558618216258,-2.5060156129982354,-6.5805575479241565,-4.750331797868306,-1.343489998586473,-1.7212012439124664,-7.467860742925059,-5.585129495491278,-6.278276676051223,-5.830251953524263,4.302095460095401,1.164968057456673,-2.0206329785266557,0.012288547518287476,-0.11446315812085645,1.7960798470971655,-2.2784620878287556,-0.4482363377729043,2.958605461508928,2.580894216182935,-3.1657652828296583,-1.2830340353958765,-1.9761812159558219,-1.5281564934288616
46,-4.927434828170108,-5.397438457415844,-6.264939025120567,-3.4983204698672896,-2.4446136848731292,-6.476248118787773,-4.272508860430361,-0.7823179405745845,-1.7025769316243602,-5.620582008730054,-4.855114166590482,-6.17396724691484,-5.72594252438788,4.153000304534805,-0.7744345236353031,-1.2444381528810389,-2.1119387205857616,0.6546798346675157,1.7083866196616757,-2.3232478142529684,-0.11950855589555551,3.3706823639602206,2.450423372910445,-1.4675817041952484,-0.702113862055677,-2.020966942380035,-1.5729422198530747
47,-2.4033427570866643,-5.180232561225837,-4.081620272557727,-4.436654527038999,-2.8239432892599297,-6.40746222771604,-4.3731411213166735,-0.7076090311997282,-1.7198991567094581,-6.244943298218264,-4.104877134721994,-6.105181355843106,-5.657156633316146,3.8747188118721834,1.4713760547855188,-1.305513749353653,-0.20690146068554344,-0.5619357151668158,1.0507755226122537,-2.532743415843856,-0.49842230944449,3.167109780672455,2.1548196551627252,-2.3702244863460815,-0.23015832284981064,-2.2304625439709227,-1.7824378214439625
48,-4.19964257592672,-5.1159333078008755,-2.9397621396624887,-3.544716608186973,-1.362759502981542,-3.946940222370966,-6.876921118362177,-1.222201572344981,-1.9872557508508237,-3.881188844808186,-5.3627933857324015,-3.7064718873994504,-5.691297452704437,3.5598488835094306,-0.6397936924172902,-1.5560844242914453,0.6200867438469416,0.015132275322457426,2.1970893805278884,-0.38709133886153596,-3.3170722348527466,2.3376473111644493,1.5725931326586067,-0.32133996129875547,-1.802944502222971,-0.14662300389002023,-2.1314485691950074
49,-4.276318836498239,-6.260450198373751,-1.8383291064979908,-2.9747657038334396,-1.6773397304503914,-2.3520701842241056,-3.716703048562817,0.1716125730633603,-1.5517393334448188,-0.9530829963057961,-4.136556894123081,-5.522851255242972,-5.074826532716012,2.8688158033721467,-1.4075030331260927,-3.3916343950016037,1.030486696874156,-0.10594990046129284,1.1914760729217553,0.5167456191480412,-0.8478872451906702,3.040428376435507,1.3170764699273279,1.9157328070663506,-1.267741090750934,-2.6540354518708247,-2.2060107293438644
50,-3.805550760917629,-5.78968212279314,-1.7292391122467212,-3.644282613321507,-2.263321598176979,-3.997922653565085,-2.767042396319225,0.8949296048747869,-0.23601806443625917,-1.0423812605943397,-3.30477547300514,-5.052083179662361,-4.604058457135401,2.6672448633785,-1.1383058975391294,-3.1224372594146406,0.938005751131779,-0.9770377499430071,0.4039232652015211,-1.3306777901865854,-0.09979753294072509,3.562174468253287,2.431226798942241,1.6248636027841603,-0.6375306096266401,-2.384838316283861,-1.9368135937569009
51,-4.050915004294764,-6.035046366170276,-1.6632996621161433,-2.8569925358223305,-1.7787891187854277,-3.3515372739841833,-3.0763553642966337,0.6894414542483945,-0.944088683235187,-1.0034207961821842,-4.076232812279055,-3.8896468566986426,-4.8494227005125365,2.6347361228663546,-1.41617888142841,-3.400310243303921,0.9714364607502113,-0.22225641295597556,0.855947004080927,-0.7168011511178287,-0.4416192414302791,3.3241775771147495,1.6906474396311677,1.6313153266841707,-1.4414966894127,-1.2549107338322878,-2.2146865776461815
52,-3.049195343422815,-6.148468295917646,-2.4282663706746694,-3.8458832029236008,-3.0996261970497074,-4.717722172226922,-3.604721146106713,0.6109978784692789,-1.091643619352016,-1.5058271785000616,-4.069026754237811,-5.410869352786867,-4.962844630259907,3.0945068846421044,0.04531154121928886,-3.0539614112755427,0.666240513967435,-0.7513763182814966,-0.005119312407603059,-1.6232152875848178,-0.5102142614646088,3.7055047631113833,2.002863265290088,1.5886797061420426,-0.9745198695957066,-2.316362468144763,-1.868337745617803
53,-3.0416989064358164,-6.360831335043668,-4.402017781152447,-4.022528159447543,-2.3518466217727236,-6.6186604443457675,-4.769742561277764,-1.5390845677113028,-1.9574435733704179,-7.50596363934667,-5.462889741837709,-6.316379572472834,-5.868354849945874,4.301245839582895,1.2595469331470788,-2.059585495460772,-0.10077194156955108,0.27871768013535253,1.9493992178101716,-2.317414604762872,-0.4684967216948684,2.7621612718715927,2.3438022662124776,-3.204717799763775,-1.1616439022548137,-2.015133732889938,-1.5671090103629781
54,-4.019980146933238,-4.243123698247448,-1.9436684982623302,-2.8568293371275577,-1.6805810808164763,-5.568793437550904,-3.290018993250577,0.9119726251285487,-1.1520812448891322,-1.659126145815217,-3.231522786568968,-5.266512565677971,-4.81848784315101,2.772768082368734,-1.2472120645645042,-1.4703556158787139,0.829099584106404,-0.08406125475882326,1.092187001552258,-2.7960253551821697,-0.5172509108818425,3.6847407074972827,1.620686837479602,1.1136419365535173,-0.45875470420023395,-2.493744483309236,-2.045719760782276
55,-2.8950757240298466,-6.792446452671122,-3.769806726197207,-5.340194123759434,-3.520460802488973,-6.357128381413276,-4.04284724865604,-0.39794398311258694,-1.8188524302552156,-4.941846483420134,-7.804047364349602,-6.054847509540343,-5.606822787013383,4.238737144064797,1.3436614200349508,-2.553709308606325,0.4689304178675903,-1.101456979694637,0.7182763415758243,-2.1183912373484795,0.19588989540875765,3.8407931609522103,2.419884713809582,-0.7031093393553365,-3.565310220284805,-1.8161103654755457,-1.3680856429485855
